,id,title,categories,abstract,doi,created,updated,authors
138,1811.01463,security for machine learning-based systems: attacks and challenges   during training and inference,cs.lg cs.cr stat.ml,"the exponential increase in dependencies between the cyber and physical world leads to an enormous amount of data which must be efficiently processed and stored. therefore, computing paradigms are evolving towards machine learning (ml)-based systems because of their ability to efficiently and accurately process the enormous amount of data. although ml-based solutions address the efficient computing requirements of big data, they introduce (new) security vulnerabilities into the systems, which cannot be addressed by traditional monitoring-based security measures. therefore, this paper first presents a brief overview of various security threats in machine learning, their respective threat models and associated research challenges to develop robust security measures. to illustrate the security vulnerabilities of ml during training, inferencing and hardware implementation, we demonstrate some key security threats on ml using lenet and vggnet for mnist and german traffic sign recognition benchmarks (gtsrb), respectively. moreover, based on the security analysis of ml-training, we also propose an attack that has a very less impact on the inference accuracy. towards the end, we highlight the associated research challenges in developing security measures and provide a brief overview of the techniques used to mitigate such security threats.",10.1109/fit.2018.00064,2018-11-04,,"['faiq khalid', 'muhammad abdullah hanif', 'semeen rehman', 'muhammad shafique']"
139,1811.02833,causaltoolbox---estimator stability for heterogeneous treatment effects,stat.me,"estimating heterogeneous treatment effects has become increasingly important in many fields and life and death decisions are now based on these estimates: for example, selecting a personalized course of medical treatment. recently, a variety of procedures relying on different assumptions have been suggested for estimating heterogeneous treatment effects. unfortunately, there are no compelling approaches that allow identification of the procedure that has assumptions that hew closest to the process generating the data set under study and researchers often select one arbitrarily. this approach risks making inferences that rely on incorrect assumptions and gives the experimenter too much scope for $p$-hacking. a single estimator will also tend to overlook patterns other estimators could have picked up. we believe that the conclusion of many published papers might change had a different estimator been chosen and we suggest that practitioners should evaluate many estimators and assess their similarity when investigating heterogeneous treatment effects. we demonstrate this by applying 28 different estimation procedures to an emulated observational data set; this analysis shows that different estimation procedures may give starkly different estimates. we also provide an extensible \texttt{r} package which makes it straightforward for practitioners to follow our recommendations.",,2018-11-07,2019-03-28,"['sören r. künzel', 'simon j. s. walter', 'jasjeet s. sekhon']"
140,1811.03433,explainable cardiac pathology classification on cine mri with motion   characterization by semi-supervised learning of apparent flow,cs.cv cs.ai cs.lg stat.ml,"we propose a method to classify cardiac pathology based on a novel approach to extract image derived features to characterize the shape and motion of the heart. an original semi-supervised learning procedure, which makes efficient use of a large amount of non-segmented images and a small amount of images segmented manually by experts, is developed to generate pixel-wise apparent flow between two time points of a 2d+t cine mri image sequence. combining the apparent flow maps and cardiac segmentation masks, we obtain a local apparent flow corresponding to the 2d motion of myocardium and ventricular cavities. this leads to the generation of time series of the radius and thickness of myocardial segments to represent cardiac motion. these time series of motion features are reliable and explainable characteristics of pathological cardiac motion. furthermore, they are combined with shape-related features to classify cardiac pathologies. using only nine feature values as input, we propose an explainable, simple and flexible model for pathology classification. on acdc training set and testing set, the model achieves 95% and 94% respectively as classification accuracy. its performance is hence comparable to that of the state-of-the-art. comparison with various other models is performed to outline some advantages of our model.",,2018-11-08,2019-03-27,"['qiao zheng', 'hervé delingette', 'nicholas ayache']"
141,1811.03568,a geometric approach of gradient descent algorithms in neural networks,cs.lg stat.ml,"in this paper, we present an original geometric framework to analyze the convergence properties of gradient descent trajectories in the context of linear neural networks. built upon a key invariance property induced by the network structure, we propose a conjecture called \emph{overfitting conjecture} stating that, for almost every training data, the corresponding gradient descent trajectory converges to a global minimum, for almost every initial condition. this would imply that, for linear neural networks of an arbitrary number of hidden layers, the solution achieved by simple gradient descent algorithm is equivalent to that of least square estimation. our first result consists in establishing, in the case of linear networks of arbitrary depth, convergence of gradient descent trajectories to critical points of the loss function. our second result is the proof of the \emph{overfitting conjecture} in the case of single-hidden-layer linear networks with an argument based on the notion of normal hyperbolicity and under a generic property on the training data (i.e., holding for almost every training data).",,2018-11-08,2019-04-02,"['yacine chitour', 'zhenyu liao', 'romain couillet']"
142,1811.04319,playing by the book: an interactive game approach for action graph   extraction from text,cs.lg cs.cl stat.ml,"understanding procedural text requires tracking entities, actions and effects as the narrative unfolds. we focus on the challenging real-world problem of action-graph extraction from material science papers, where language is highly specialized and data annotation is expensive and scarce. we propose a novel approach, text2quest, where procedural text is interpreted as instructions for an interactive game. a learning agent completes the game by executing the procedure correctly in a text-based simulated lab environment. the framework can complement existing approaches and enables richer forms of learning compared to static texts. we discuss potential limitations and advantages of the approach, and release a prototype proof-of-concept, hoping to encourage research in this direction.",,2018-11-10,2019-04-06,"['ronen tamari', 'hiroyuki shindo', 'dafna shahaf', 'yuji matsumoto']"
143,1811.05560,a fresh look at ignorability for likelihood inference,stat.me,"when data are incomplete, a random vector y for the data process together with a binary random vector r for the process that causes missing data, are modelled jointly. we review conditions under which r can be ignored for drawing likelihood inferences about the distribution for y. the standard approach of rubin (1976) and seaman et. al. (2013) statist. sci., 28:2 pp. 257--268 emulates complete-data methods exactly, and directs an investigator to choose a full model in which missing at random (mar) and distinct of parameters holds if the goal is not to use a full model. another interpretation of ignorability lurking in the literature considers ignorable likelihood estimation independently of any model for the conditional distribution r given y. we discuss shortcomings of the standard approach, and argue that the alternative gives the `right' conditions for ignorability because it treats the problem on its merits, rather than emulating methodology developed for when the investigator is in possession of all of the data.",,2018-11-13,2019-03-28,['john c galati']
144,1811.06773,a novel approach to sparse inverse covariance estimation using transform   domain updates and exponentially adaptive thresholding,cs.lg cs.ir stat.ml,"sparse inverse covariance estimation (sice) is useful in many practical data analyses. recovering the connectivity, non-connectivity graph of covariates is classified amongst the most important data mining and learning problems. in this paper, we introduce a novel sice approach using adaptive thresholding. our method is based on updates in a transformed domain of the desired matrix and exponentially decaying adaptive thresholding in the main domain (inverse covariance matrix domain). in addition to the proposed algorithm, the convergence analysis is also provided. in the numerical experiments section, we show that the proposed method outperforms state-of-the-art methods in terms of accuracy.",,2018-11-16,2019-04-03,"['ashkan esmaeili', 'farokh marvasti']"
145,1811.06980,batch self organizing maps for distributional data using adaptive   distances,stat.ot,"the paper deals with a batch self organizing map algorithm (dbsom) for data described by distributional-valued variables. this kind of variables is characterized to take as values one-dimensional probability or frequency distributions on a numeric support. the objective function optimized in the algorithm depends on the choice of the distance measure. according to the nature of the date, the $l_2$ wasserstein distance is proposed as one of the most suitable metrics to compare distributions. it is widely used in several contexts of analysis of distributional data. conventional batch som algorithms consider that all variables are equally important for the training of the som. however, it is well known that some variables are less relevant than others for this task. in order to take into account the different contribution of the variables we propose an adaptive version of the dbsom algorithm that tackles this problem with an additional step: a relevance weight is automatically learned for each distributional-valued variable. moreover, since the $l_2$ wasserstein distance allows a decomposition into two components: one related to the means and one related to the size and shape of the distributions, also relevance weights are automatically learned for each of the measurement components to emphasize the importance of the different estimated parameters of the distributions. examples of real and synthetic datasets of distributional data illustrate the usefulness of the proposed dbsom algorithms.",,2018-11-17,2019-03-29,"['antonio irpino', 'francisco de carvalho', 'rosanna verde', 'antonio balzanella']"
146,1811.07533,variational bayesian dropout with a hierarchical prior,cs.lg stat.ml,"variational dropout (vd) is a generalization of gaussian dropout, which aims at inferring the posterior of network weights based on a log-uniform prior on them to learn these weights as well as dropout rate simultaneously. the log-uniform prior not only interprets the regularization capacity of gaussian dropout in network training, but also underpins the inference of such posterior. however, the log-uniform prior is an improper prior (i.e., its integral is infinite) which causes the inference of posterior to be ill-posed, thus restricting the regularization performance of vd. to address this problem, we present a new generalization of gaussian dropout, termed variational bayesian dropout (vbd), which turns to exploit a hierarchical prior on the network weights and infer a new joint posterior. specifically, we implement the hierarchical prior as a zero-mean gaussian distribution with variance sampled from a uniform hyper-prior. then, we incorporate such a prior into inferring the joint posterior over network weights and the variance in the hierarchical prior, with which both the network training and the dropout rate estimation can be cast into a joint optimization problem. more importantly, the hierarchical prior is a proper prior which enables the inference of posterior to be well-posed. in addition, we further show that the proposed vbd can be seamlessly applied to network compression. experiments on both classification and network compression tasks demonstrate the superior performance of the proposed vbd in terms of regularizing network training.",,2018-11-19,2019-04-04,"['yuhang liu', 'wenyong dong', 'lei zhang', 'dong gong', 'qinfeng shi']"
147,1811.11148,the structure of optimal private tests for simple hypotheses,cs.ds cs.cr cs.it cs.lg math.it stat.ml,"hypothesis testing plays a central role in statistical inference, and is used in many settings where privacy concerns are paramount. this work answers a basic question about privately testing simple hypotheses: given two distributions $p$ and $q$, and a privacy level $\varepsilon$, how many i.i.d. samples are needed to distinguish $p$ from $q$ subject to $\varepsilon$-differential privacy, and what sort of tests have optimal sample complexity? specifically, we characterize this sample complexity up to constant factors in terms of the structure of $p$ and $q$ and the privacy level $\varepsilon$, and show that this sample complexity is achieved by a certain randomized and clamped variant of the log-likelihood ratio test. our result is an analogue of the classical neyman-pearson lemma in the setting of private hypothesis testing. we also give an application of our result to the private change-point detection. our characterization applies more generally to hypothesis tests satisfying essentially any notion of algorithmic stability, which is known to imply strong generalization bounds in adaptive data analysis, and thus our results have applications even when privacy is not a primary concern.",,2018-11-27,2019-04-02,"['clément l. canonne', 'gautam kamath', 'audra mcmillan', 'adam smith', 'jonathan ullman']"
148,1811.11788,formulating camera-adaptive color constancy as a few-shot meta-learning   problem,cs.cv stat.ml,"digital camera pipelines employ color constancy methods to estimate an unknown scene illuminant, in order to re-illuminate images as if they were acquired under an achromatic light source. fully-supervised learning approaches exhibit state-of-the-art estimation accuracy with camera-specific labelled training imagery. resulting models typically suffer from domain gaps and fail to generalise across imaging devices. in this work, we propose a new approach that affords fast adaptation to previously unseen cameras, and robustness to changes in capture device by leveraging annotated samples across different cameras and datasets. we present a general approach that utilizes the concept of color temperature to frame color constancy as a set of distinct, homogeneous few-shot regression tasks, each associated with an intuitive physical meaning. we integrate this novel formulation within a meta-learning framework, enabling fast generalisation to previously unseen cameras using only handfuls of camera specific training samples. consequently, the time spent for data collection and annotation substantially diminishes in practice whenever a new sensor is used. to quantify this gain, we evaluate our pipeline on three publicly available datasets comprising 12 different cameras and diverse scene content. our approach delivers competitive results both qualitatively and quantitatively while requiring a small fraction of the camera-specific samples compared to standard approaches.",,2018-11-28,2019-04-03,"['steven mcdonagh', 'sarah parisot', 'fengwei zhou', 'xing zhang', 'ales leonardis', 'zhenguo li', 'gregory slabaugh']"
149,1811.12019,large-scale distributed second-order optimization using   kronecker-factored approximate curvature for deep convolutional neural   networks,cs.lg cs.cv stat.ml,"large-scale distributed training of deep neural networks suffer from the generalization gap caused by the increase in the effective mini-batch size. previous approaches try to solve this problem by varying the learning rate and batch size over epochs and layers, or some ad hoc modification of the batch normalization. we propose an alternative approach using a second-order optimization method that shows similar generalization capability to first-order methods, but converges faster and can handle larger mini-batches. to test our method on a benchmark where highly optimized first-order methods are available as references, we train resnet-50 on imagenet. we converged to 75% top-1 validation accuracy in 35 epochs for mini-batch sizes under 16,384, and achieved 75% even with a mini-batch size of 131,072, which took only 978 iterations.",,2018-11-29,2019-03-30,"['kazuki osawa', 'yohei tsuji', 'yuichiro ueno', 'akira naruse', 'rio yokota', 'satoshi matsuoka']"
150,1811.12495,on implicit filter level sparsity in convolutional neural networks,cs.lg cs.cv eess.sp stat.ml,"we investigate filter level sparsity that emerges in convolutional neural networks (cnns) which employ batch normalization and relu activation, and are trained with adaptive gradient descent techniques and l2 regularization or weight decay. we conduct an extensive experimental study casting our initial findings into hypotheses and conclusions about the mechanisms underlying the emergent filter level sparsity. this study allows new insight into the performance gap obeserved between adapative and non-adaptive gradient descent methods in practice. further, analysis of the effect of training strategies and hyperparameters on the sparsity leads to practical suggestions in designing cnn training strategies enabling us to explore the tradeoffs between feature selectivity, network capacity, and generalization performance. lastly, we show that the implicit sparsity can be harnessed for neural network speedup at par or better than explicit sparsification / pruning approaches, with no modifications to the typical training pipeline required.",,2018-11-29,2019-04-05,"['dushyant mehta', 'kwang in kim', 'christian theobalt']"
151,1811.12929,online abstraction with mdp homomorphisms for deep learning,cs.lg stat.ml,"abstraction of markov decision processes is a useful tool for solving complex problems, as it can ignore unimportant aspects of an environment, simplifying the process of learning an optimal policy. in this paper, we propose a new algorithm for finding abstract mdps in environments with continuous state spaces. it is based on mdp homomorphisms, a structure-preserving mapping between mdps. we demonstrate our algorithm's ability to learn abstractions from collected experience and show how to reuse the abstractions to guide exploration in new tasks the agent encounters. our novel task transfer method outperforms baselines based on a deep q-network in the majority of our experiments. the source code is at https://github.com/ondrejba/aamas_19.",,2018-11-30,2019-04-03,"['ondrej biza', 'robert platt']"
152,1812.00151,discrete adversarial attacks and submodular optimization with   applications to text classification,cs.lg cs.cr math.oc stat.ml,"adversarial examples are carefully constructed modifications to an input that completely change the output of a classifier but are imperceptible to humans. despite these successful attacks for continuous data (such as image and audio samples), generating adversarial examples for discrete structures such as text has proven significantly more challenging. in this paper we formulate the attacks with discrete input on a set function as an optimization task. we prove that this set function is submodular for some popular neural network text classifiers under simplifying assumption. this finding guarantees a $1-1/e$ approximation factor for attacks that use the greedy algorithm. meanwhile, we show how to use the gradient of the attacked classifier to guide the greedy search. empirical studies with our proposed optimization scheme show significantly improved attack ability and efficiency, on three different text classification tasks over various baselines. we also use a joint sentence and word paraphrasing technique to maintain the original semantics and syntax of the text. this is validated by a human subject evaluation in subjective metrics on the quality and semantic coherence of our generated adversarial text.",,2018-12-01,2019-04-04,"['qi lei', 'lingfei wu', 'pin-yu chen', 'alexandros g. dimakis', 'inderjit s. dhillon', 'michael witbrock']"
153,1812.00353,accelerate cnn via recursive bayesian pruning,cs.lg stat.ml,"channel pruning, widely used for accelerating convolutional neural networks, is an np-hard problem due to the inter-layer dependency of channel redundancy. existing methods generally ignored the above dependency for computation simplicity. to solve the problem, under the bayesian framework, we here propose a layer-wise recursive bayesian pruning method (rbp). a new dropout-based measurement of redundancy, which facilitate the computation of posterior assuming inter-layer dependency, is introduced. specifically, we model the noise across layers as a markov chain and target its posterior to reflect the inter-layer dependency. considering the closed form solution for posterior is intractable, we derive a sparsity-inducing dirac-like prior which regularizes the distribution of the designed noise to automatically approximate the posterior. compared with the existing methods, no additional overhead is required when the inter-layer dependency assumed. the redundant channels can be simply identified by tiny dropout noise and directly pruned layer by layer. experiments on popular cnn architectures have shown that the proposed method outperforms several state-of-the-arts. particularly, we achieve up to $\bf{5.0\times}$ and $\bf{2.2\times}$ flops reduction with little accuracy loss on the large scale dataset ilsvrc2012 for vgg16 and resnet50, respectively.",,2018-12-02,2019-03-27,"['yuefu zhou', 'ya zhang', 'yanfeng wang', 'qi tian']"
154,1812.01717,towards accurate generative models of video: a new metric & challenges,cs.cv cs.ai cs.lg cs.ne stat.ml,"recent advances in deep generative models have lead to remarkable progress in synthesizing high quality images. following their successful application in image processing and representation learning, an important next step is to consider videos. learning generative models of video is a much harder task, requiring a model to capture the temporal dynamics of a scene, in addition to the visual presentation of objects. while recent attempts at formulating generative models of video have had some success, current progress is hampered by (1) the lack of qualitative metrics that consider visual quality, temporal coherence, and diversity of samples, and (2) the wide gap between purely synthetic video data sets and challenging real-world data sets in terms of complexity. to this extent we propose fr\'{e}chet video distance (fvd), a new metric for generative models of video, and starcraft 2 videos (scv), a benchmark of game play from custom starcraft 2 scenarios that challenge the current capabilities of generative models of video. we contribute a large-scale human study, which confirms that fvd correlates well with qualitative human judgment of generated videos, and provide initial benchmark results on scv.",,2018-12-02,2019-03-27,"['thomas unterthiner', 'sjoerd van steenkiste', 'karol kurach', 'raphael marinier', 'marcin michalski', 'sylvain gelly']"
155,1812.01736,machine learning of coarse-grained molecular dynamics force fields,physics.comp-ph cs.lg stat.ml,"atomistic or ab-initio molecular dynamics simulations are widely used to predict thermodynamics and kinetics and relate them to molecular structure. a common approach to go beyond the time- and length-scales accessible with such computationally expensive simulations is the definition of coarse-grained molecular models. existing coarse-graining approaches define an effective interaction potential to match defined properties of high-resolution models or experimental data. in this paper, we reformulate coarse-graining as a supervised machine learning problem. we use statistical learning theory to decompose the coarse-graining error and cross-validation to select and compare the performance of different models. we introduce cgnets, a deep learning approach, that learns coarse-grained free energy functions and can be trained by a force matching scheme. cgnets maintain all physically relevant invariances and allow one to incorporate prior physics knowledge to avoid sampling of unphysical structures. we show that cgnets can capture all-atom explicit-solvent free energy surfaces with models using only a few coarse-grained beads and no solvent, while classical coarse-graining methods fail to capture crucial features of the free energy surface. thus, cgnets are able to capture multi-body terms that emerge from the dimensionality reduction.",,2018-12-04,2019-04-03,"['jiang wang', 'simon olsson', 'christoph wehmeyer', 'adria perez', 'nicholas e. charron', 'gianni de fabritiis', 'frank noe', 'cecilia clementi']"
156,1812.01739,benchmarking keyword spotting efficiency on neuromorphic hardware,cs.lg stat.ml,"using intel's loihi neuromorphic research chip and abr's nengo deep learning toolkit, we analyze the inference speed, dynamic power consumption, and energy cost per inference of a two-layer neural network keyword spotter trained to recognize a single phrase. we perform comparative analyses of this keyword spotter running on more conventional hardware devices including a cpu, a gpu, nvidia's jetson tx1, and the movidius neural compute stick. our results indicate that for this inference application, loihi outperforms all of these alternatives on an energy cost per inference basis while maintaining equivalent inference accuracy. furthermore, an analysis of tradeoffs between network size, inference speed, and energy cost indicates that loihi's comparative advantage over other low-power computing devices improves for larger networks.",,2018-12-04,2019-04-02,"['peter blouw', 'xuan choo', 'eric hunsberger', 'chris eliasmith']"
157,1812.01803,ecc: platform-independent energy-constrained deep neural network   compression via a bilinear regression model,cs.lg stat.ml,"many dnn-enabled vision applications constantly operate under severe energy constraints such as unmanned aerial vehicles, augmented reality headsets, and smartphones. designing dnns that can meet a stringent energy budget is becoming increasingly important. this paper proposes ecc, a framework that compresses dnns to meet a given energy constraint while minimizing accuracy loss. the key idea of ecc is to model the dnn energy consumption via a novel bilinear regression function. the energy estimate model allows us to formulate dnn compression as a constrained optimization that minimizes the dnn loss function over the energy constraint. the optimization problem, however, has nontrivial constraints. therefore, existing deep learning solvers do not apply directly. we propose an optimization algorithm that combines the essence of the alternating direction method of multipliers (admm) framework with gradient-based learning algorithms. the algorithm decomposes the original constrained optimization into several subproblems that are solved iteratively and efficiently. ecc is also portable across different hardware platforms without requiring hardware knowledge. experiments show that ecc achieves higher accuracy under the same or lower energy budget compared to state-of-the-art resource-constrained dnn compression techniques.",,2018-12-04,2019-04-06,"['haichuan yang', 'yuhao zhu', 'ji liu']"
158,1812.02222,predicting pregnancy using large-scale data from a women's health   tracking mobile application,stat.ap cs.cy cs.lg,"predicting pregnancy has been a fundamental problem in women's health for more than 50 years. previous datasets have been collected via carefully curated medical studies, but the recent growth of women's health tracking mobile apps offers potential for reaching a much broader population. however, the feasibility of predicting pregnancy from mobile health tracking data is unclear. here we develop four models -- a logistic regression model, and 3 lstm models -- to predict a woman's probability of becoming pregnant using data from a women's health tracking app, clue by biowink gmbh. evaluating our models on a dataset of 79 million logs from 65,276 women with ground truth pregnancy test data, we show that our predicted pregnancy probabilities meaningfully stratify women: women in the top 10% of predicted probabilities have a 89% chance of becoming pregnant over 6 menstrual cycles, as compared to a 27% chance for women in the bottom 10%. we develop a technique for extracting interpretable time trends from our deep learning models, and show these trends are consistent with previous fertility research. our findings illustrate the potential that women's health tracking data offers for predicting pregnancy on a broader population; we conclude by discussing the steps needed to fulfill this potential.",,2018-12-05,2019-03-27,"['bo liu', 'shuyang shi', 'yongshang wu', 'daniel thomas', 'laura symul', 'emma pierson', 'jure leskovec']"
159,1812.04155,vision-based navigation with language-based assistance via imitation   learning with indirect intervention,cs.lg cs.cl cs.cv cs.ro stat.ml,"we present vision-based navigation with language-based assistance (vnla), a grounded vision-language task where an agent with visual perception is guided via language to find objects in photorealistic indoor environments. the task emulates a real-world scenario in that (a) the requester may not know how to navigate to the target objects and thus makes requests by only specifying high-level end-goals, and (b) the agent is capable of sensing when it is lost and querying an advisor, who is more qualified at the task, to obtain language subgoals to make progress. to model language-based assistance, we develop a general framework termed imitation learning with indirect intervention (i3l), and propose a solution that is effective on the vnla task. empirical results show that this approach significantly improves the success rate of the learning agent over other baselines in both seen and unseen environments. our code and data are publicly available at https://github.com/debadeepta/vnla .",,2018-12-10,2019-04-05,"['khanh nguyen', 'debadeepta dey', 'chris brockett', 'bill dolan']"
160,1812.04795,divergence measures estimation and its asymptotic normality theory in   the discrete case,math.st stat.th,"in this paper we provide the asymptotic theory of the general of $\phi$-divergences measures, which include the most common divergence measures : renyi and tsallis families and the kullback-leibler measure. we are interested in divergence measures in the discrete case. one sided and two-sided statistical tests are derived as well as symmetrized estimators. almost sure rates of convergence and asymptotic normality theorem are obtained in the general case, and next particularized for the renyi and tsallis families and for the kullback-leibler measure as well. our theorical results are validated by simulations.",,2018-12-11,2019-03-28,"['ba amadou diadie', 'gane samb lo']"
161,1812.04928,multiple model-free knockoffs,stat.me,"model-free knockoffs is a recently proposed technique for identifying covariates that is likely to have an effect on a response variable. the method is an efficient method to control the false discovery rate in hypothesis tests for separate covariates. this paper presents a generalisation of the technique using multiple sets of model-free knockoffs. this is formulated as an open question in candes et al. [4]. with multiple knockoffs, we are able to reduce the randomness in the knockoffs, making the result stronger. since we use the same structure for generating all the knockoffs, the computational resources is far smaller than proportional with the number of knockoffs. we prove a bound on the asymptotic false discovery rate when the number of sets increases that is better then the published bounds for one set.",,2018-12-12,2019-03-28,"['lars holden', 'kristoffer hellton']"
162,1812.04948,a style-based generator architecture for generative adversarial networks,cs.ne cs.lg stat.ml,"we propose an alternative generator architecture for generative adversarial networks, borrowing from style transfer literature. the new architecture leads to an automatically learned, unsupervised separation of high-level attributes (e.g., pose and identity when trained on human faces) and stochastic variation in the generated images (e.g., freckles, hair), and it enables intuitive, scale-specific control of the synthesis. the new generator improves the state-of-the-art in terms of traditional distribution quality metrics, leads to demonstrably better interpolation properties, and also better disentangles the latent factors of variation. to quantify interpolation quality and disentanglement, we propose two new, automated methods that are applicable to any generator architecture. finally, we introduce a new, highly varied and high-quality dataset of human faces.",,2018-12-12,2019-03-29,"['tero karras', 'samuli laine', 'timo aila']"
163,1812.06535,deep clustering based on a mixture of autoencoders,cs.lg cs.ai stat.ml,"in this paper we propose a deep autoencoder mixture clustering (damic) algorithm based on a mixture of deep autoencoders where each cluster is represented by an autoencoder. a clustering network transforms the data into another space and then selects one of the clusters. next, the autoencoder associated with this cluster is used to reconstruct the data-point. the clustering algorithm jointly learns the nonlinear data representation and the set of autoencoders. the optimal clustering is found by minimizing the reconstruction loss of the mixture of autoencoder network. unlike other deep clustering algorithms, no regularization term is needed to avoid data collapsing to a single point. our experimental evaluations on image and text corpora show significant improvement over state-of-the-art methods.",,2018-12-16,2019-03-27,"['shlomo e. chazan', 'sharon gannot', 'jacob goldberger']"
164,1812.09658,learning finite-dimensional coding schemes with nonlinear reconstruction   maps,stat.ml cs.lg,"this paper generalizes the maurer--pontil framework of finite-dimensional lossy coding schemes to the setting where a high-dimensional random vector is mapped to an element of a compact set of latent representations in a lower-dimensional euclidean space, and the reconstruction map belongs to a given class of nonlinear maps. under this setup, which encompasses a broad class of unsupervised representation learning problems, we establish a connection to approximate generative modeling under structural constraints using the tools from the theory of optimal transportation. next, we consider problem of learning a coding scheme on the basis of a finite collection of training samples and present generalization bounds that hold with high probability. we then illustrate the general theory in the setting where the reconstruction maps are implemented by deep neural nets.",,2018-12-23,2019-03-31,"['jaeho lee', 'maxim raginsky']"
165,1812.10366,a poisson-gaussian denoising dataset with real fluorescence microscopy   images,cs.cv cs.lg eess.iv stat.ml,"fluorescence microscopy has enabled a dramatic development in modern biology. due to its inherently weak signal, fluorescence microscopy is not only much noisier than photography, but also presented with poisson-gaussian noise where poisson noise, or shot noise, is the dominating noise source. to get clean fluorescence microscopy images, it is highly desirable to have effective denoising algorithms and datasets that are specifically designed to denoise fluorescence microscopy images. while such algorithms exist, no such datasets are available. in this paper, we fill this gap by constructing a dataset - the fluorescence microscopy denoising (fmd) dataset - that is dedicated to poisson-gaussian denoising. the dataset consists of 12,000 real fluorescence microscopy images obtained with commercial confocal, two-photon, and wide-field microscopes and representative biological samples such as cells, zebrafish, and mouse brain tissues. we use image averaging to effectively obtain ground truth images and 60,000 noisy images with different noise levels. we use this dataset to benchmark 10 representative denoising algorithms and find that deep learning methods have the best performance. to our knowledge, this is the first real microscopy image dataset for poisson-gaussian denoising purposes and it could be an important tool for high-quality, real-time denoising applications in biomedical research.",,2018-12-26,2019-04-05,"['yide zhang', 'yinhao zhu', 'evan nichols', 'qingfei wang', 'siyuan zhang', 'cody smith', 'scott howard']"
166,1812.11731,batch size influence on performance of graphic and tensor processing   units during training and inference phases,cs.lg cs.pf stat.ml,"the impact of the maximally possible batch size (for the better runtime) on performance of graphic processing units (gpu) and tensor processing units (tpu) during training and inference phases is investigated. the numerous runs of the selected deep neural network (dnn) were performed on the standard mnist and fashion-mnist datasets. the significant speedup was obtained even for extremely low-scale usage of google tpuv2 units (8 cores only) in comparison to the quite powerful gpu nvidia tesla k80 card with the speedup up to 10x for training stage (without taking into account the overheads) and speedup up to 2x for prediction stage (with and without taking into account overheads). the precise speedup values depend on the utilization level of tpuv2 units and increase with the increase of the data volume under processing, but for the datasets used in this work (mnist and fashion-mnist with images of sizes 28x28) the speedup was observed for batch sizes >512 images for training phase and >40 000 images for prediction phase. it should be noted that these results were obtained without detriment to the prediction accuracy and loss that were equal for both gpu and tpu runs up to the 3rd significant digit for mnist dataset, and up to the 2nd significant digit for fashion-mnist dataset.",10.1007/978-3-030-16621-2_61,2018-12-31,,"['yuriy kochura', 'yuri gordienko', 'vlad taran', 'nikita gordienko', 'alexandr rokovyi', 'oleg alienin', 'sergii stirenko']"
167,1901.00001,impact of ground truth annotation quality on performance of semantic   image segmentation of traffic conditions,cs.cv cs.lg stat.ml,"preparation of high-quality datasets for the urban scene understanding is a labor-intensive task, especially, for datasets designed for the autonomous driving applications. the application of the coarse ground truth (gt) annotations of these datasets without detriment to the accuracy of semantic image segmentation (by the mean intersection over union - miou) could simplify and speedup the dataset preparation and model fine tuning before its practical application. here the results of the comparative analysis for semantic segmentation accuracy obtained by pspnet deep learning architecture are presented for fine and coarse annotated images from cityscapes dataset. two scenarios were investigated: scenario 1 - the fine gt images for training and prediction, and scenario 2 - the fine gt images for training and the coarse gt images for prediction. the obtained results demonstrated that for the most important classes the mean accuracy values of semantic image segmentation for coarse gt annotations are higher than for the fine gt ones, and the standard deviation values are vice versa. it means that for some applications some unimportant classes can be excluded and the model can be tuned further for some classes and specific regions on the coarse gt dataset without loss of the accuracy even. moreover, this opens the perspectives to use deep neural networks for the preparation of such coarse gt datasets.",10.1007/978-3-030-16621-2_17,2018-12-30,,"['vlad taran', 'yuri gordienko', 'alexandr rokovyi', 'oleg alienin', 'sergii stirenko']"
168,1901.00434,the capacity of feedforward neural networks,cs.lg cs.ne math.co stat.ml,"a long standing open problem in the theory of neural networks is the development of quantitative methods to estimate and compare the capabilities of different architectures. here we define the capacity of an architecture by the binary logarithm of the number of functions it can compute, as the synaptic weights are varied. the capacity provides an upper bound on the number of bits that can be extracted from the training data and stored in the architecture during learning. we study the capacity of layered, fully-connected, architectures of linear threshold neurons with $l$ layers of size $n_1,n_2, \ldots, n_l$ and show that in essence the capacity is given by a cubic polynomial in the layer sizes: $c(n_1,\ldots, n_l)=\sum_{k=1}^{l-1} \min(n_1,\ldots,n_k)n_kn_{k+1}$, where layers that are smaller than all previous layers act as bottlenecks. in proving the main result, we also develop new techniques (multiplexing, enrichment, and stacking) as well as new bounds on the capacity of finite sets. we use the main result to identify architectures with maximal or minimal capacity under a number of natural constraints. this leads to the notion of structural regularization for deep architectures. while in general, everything else being equal, shallow networks compute more functions than deep networks, the functions computed by deep networks are more regular and ""interesting"".",,2019-01-02,2019-03-27,"['pierre baldi', 'roman vershynin']"
